lab_prod,ndc,rxcui,atc4,g_rxcui,name,concept_name
004097993,00409799309,630796,B05CX; V04CA; V06DC; A12BA; B05XA; A12CA; B05CB; B05XA,4850; 4850; 4850; 8591; 8591; 9863; 9863; 9863,glucose; glucose; glucose; potassium chloride; potassium chloride; sodium chloride; sodium chloride; sodium chloride,1000 ML glucose 50 MG/ML / potassium chloride 0.01 MEQ/ML / sodium chloride 4.5 MG/ML Injection
005250410,00525041030,630805,"","","",L-METHYLFOLATE 7.5 MG Oral Tablet [Deplin]
504740597,50474059766,630807,N03AX,114477,levetiracetam,levetiracetam 1000 MG Oral Tablet [Keppra]
136130230,13613023004,630838,B05BC; D02AE; V04CX,11002; 11002; 226724,urea; urea; urea c-13,Urea 200 MG/ML Topical Cream [Ultralytic 2]
504580335,50458033528,630890,N05AX,35636,risperidone,risperidone 3 MG Disintegrating Oral Tablet [Risperdal]
007034183,00703418381,630920,L01CA,39541,vinorelbine,vinorelbine 10 MG/ML Injectable Solution
504580355,50458035528,630974,N05AX,35636,risperidone,risperidone 4 MG Disintegrating Oral Tablet [Risperdal]
158210101,15821010115,630981,"","","",polyvinyl alcohol 27 MG/ML / povidone 20 MG/ML Ophthalmic Solution [Freshkote]
000950132,00095013216,631172,R01BA,8896,pseudoephedrine,Brompheniramine 1.6 MG/ML / Dextromethorphan 18 MG/ML / Pseudoephedrine 12 MG/ML Oral Suspension [Annaplex DMX]
617480017,61748001760,631357,J04AM; J04AM; J04AC; J04AM; J04AM,106876; 214662; 6038; 814321; 821005,isoniazid / rifampin; isoniazid / pyrazinamide / rifampin; isoniazid; ethambutol / isoniazid / rifampin; ethambutol / isoniazid,isoniazid 150 MG / rifampin 300 MG Oral Capsule [IsonaRif]
085140110,08514011002,631422,"","","","SALIVA,ARTIFICIAL (NUMOISYN) LIQUID"
582380211,58238021104,631591,R05DA,3289,dextromethorphan,Dextromethorphan 3 MG/ML / Guaifenesin 5 MG/ML Oral Solution [Trispec DMX]
409860016,40986001659,631799,D08AX,797541,isopropyl alcohol,isopropyl alcohol 0.95 ML/ML Otic Solution
001680126,00168012691,631799,D08AX,797541,isopropyl alcohol,isopropyl alcohol 0.95 ML/ML Otic Solution
085140210,08514021001,634170,"","","",ARTIFICIAL SALIVA LOZENGE
109140910,10914091016,636020,R01BA,8896,pseudoephedrine,Brompheniramine 1.6 MG/ML / Dextromethorphan 12 MG/ML / Pseudoephedrine 18 MG/ML Extended Release Suspension [Brom Tann]
007815951,00781595192,636042,C03AA; C09CA,5487; 69749,hydrochlorothiazide; valsartan,hydrochlorothiazide 12.5 MG / valsartan 320 MG Oral Tablet
003786324,00378632477,636042,C03AA; C09CA,5487; 69749,hydrochlorothiazide; valsartan,hydrochlorothiazide 12.5 MG / valsartan 320 MG Oral Tablet
658620550,65862055090,636042,C03AA; C09CA,5487; 69749,hydrochlorothiazide; valsartan,hydrochlorothiazide 12.5 MG / valsartan 320 MG Oral Tablet
681800101,68180010109,636042,C03AA; C09CA,5487; 69749,hydrochlorothiazide; valsartan,hydrochlorothiazide 12.5 MG / valsartan 320 MG Oral Tablet
005912318,00591231819,636042,C03AA; C09CA,5487; 69749,hydrochlorothiazide; valsartan,hydrochlorothiazide 12.5 MG / valsartan 320 MG Oral Tablet
006036348,00603634828,636042,C03AA; C09CA,5487; 69749,hydrochlorothiazide; valsartan,hydrochlorothiazide 12.5 MG / valsartan 320 MG Oral Tablet
003786325,00378632577,636045,C03AA; C09CA,5487; 69749,hydrochlorothiazide; valsartan,hydrochlorothiazide 25 MG / valsartan 320 MG Oral Tablet
007815952,00781595292,636045,C03AA; C09CA,5487; 69749,hydrochlorothiazide; valsartan,hydrochlorothiazide 25 MG / valsartan 320 MG Oral Tablet
658620551,65862055190,636045,C03AA; C09CA,5487; 69749,hydrochlorothiazide; valsartan,hydrochlorothiazide 25 MG / valsartan 320 MG Oral Tablet
005912319,00591231919,636045,C03AA; C09CA,5487; 69749,hydrochlorothiazide; valsartan,hydrochlorothiazide 25 MG / valsartan 320 MG Oral Tablet
681800102,68180010209,636045,C03AA; C09CA,5487; 69749,hydrochlorothiazide; valsartan,hydrochlorothiazide 25 MG / valsartan 320 MG Oral Tablet
656490701,65649070141,636141,A06AD; A06AG; B05XA; V03AG,36709; 36709; 36709; 36709,sodium phosphate; sodium phosphate; sodium phosphate; sodium phosphate,sodium phosphate 1500 MG Oral Tablet [OsmoPrep]
548685889,54868588900,636141,A06AD; A06AG; B05XA; V03AG,36709; 36709; 36709; 36709,sodium phosphate; sodium phosphate; sodium phosphate; sodium phosphate,sodium phosphate 1500 MG Oral Tablet [OsmoPrep]
680320347,68032034710,636358,A03BB; S01FA,89785; 89785,methscopolamine; methscopolamine,12 HR Chlorpheniramine 8 MG / Dextromethorphan 30 MG / Methscopolamine 2.5 MG Extended Release Oral Tablet
504288509,50428850943,636371,B03BA,11248,vitamin B12,vitamin B12 0.5 MG Sublingual Tablet
743120035,74312003595,636371,B03BA,11248,vitamin B12,vitamin B12 0.5 MG Sublingual Tablet
458020498,45802049878,636522,R05CA,5032,guaifenesin,12 HR guaifenesin 600 MG Extended Release Oral Tablet
504288878,50428887847,636522,R05CA,5032,guaifenesin,12 HR guaifenesin 600 MG Extended Release Oral Tablet
372050628,37205062860,636522,R05CA,5032,guaifenesin,12 HR guaifenesin 600 MG Extended Release Oral Tablet
683080326,68308032610,636528,B03BA; B03BB; V04CX,11248; 4511; 4511,vitamin B12; folic acid; folic acid,folic acid 2.2 MG / vitamin B12 1 MG / vitamin B6 25 MG Oral Tablet
668700920,66870092001,636647,R05DA,3289,dextromethorphan,12 HR Dextromethorphan 60 MG / Guaifenesin 1000 MG / Phenylephrine 40 MG Extended Release Oral Tablet
668700122,66870012201,636655,R05CA,5032,guaifenesin,12 HR Dextromethorphan 30 MG / Guaifenesin 580 MG / Pseudoephedrine 60 MG Extended Release Tablet
668700219,66870021901,636656,R05DA,3289,dextromethorphan,12 HR Dextromethorphan 40 MG / Guaifenesin 780 MG / Pseudoephedrine 80 MG Extended Release Oral Tablet
668700121,66870012101,636677,R01BA,8896,pseudoephedrine,12 HR Guaifenesin 580 MG / Pseudoephedrine 60 MG Extended Release Oral Tablet
586050614,58605061401,636677,R01BA,8896,pseudoephedrine,12 HR Guaifenesin 580 MG / Pseudoephedrine 60 MG Extended Release Oral Tablet
581770002,58177000204,636794,C01BA,3541,disopyramide,12 HR disopyramide 150 MG Extended Release Oral Capsule
109140955,10914095501,636822,R06AB,2400,chlorpheniramine,24 HR Chlorpheniramine 12 MG Extended Release Oral Capsule
243850041,24385004165,637121,"","","",menthol 6.5 MG Oral Lozenge
678770255,67877025520,637173,J01DB,2231,cephalexin,cephalexin 750 MG Oral Capsule
110420115,11042011540,637175,J01DB,2231,cephalexin,cephalexin 750 MG Oral Capsule [Keflex]
684530115,68453011505,637175,J01DB,2231,cephalexin,cephalexin 750 MG Oral Capsule [Keflex]
596300115,59630011505,637175,J01DB,2231,cephalexin,cephalexin 750 MG Oral Capsule [Keflex]
685460229,68546022956,637185,N04BD,134748,rasagiline,rasagiline 1 MG Oral Tablet [Azilect]
000690468,00069046856,637188,N07BA,591622,varenicline,varenicline 0.5 MG Oral Tablet [Chantix]
004900065,00490006560,637188,N07BA,591622,varenicline,varenicline 0.5 MG Oral Tablet [Chantix]
000690469,00069046956,637190,N07BA,591622,varenicline,varenicline 1 MG Oral Tablet [Chantix]
634590300,63459030042,637216,N07BB,7243,naltrexone,naltrexone 380 MG Injection [Vivitrol]
657570300,65757030001,637216,N07BB,7243,naltrexone,naltrexone 380 MG Injection [Vivitrol]
685460142,68546014256,637218,N04BD,134748,rasagiline,rasagiline 0.5 MG Oral Tablet [Azilect]
645430150,64543015090,637254,R05CA; C01CA; R01AA; R01AB; R01BA; S01FB; S01GA,5032; 8163; 8163; 8163; 8163; 8163; 8163,guaifenesin; phenylephrine; phenylephrine; phenylephrine; phenylephrine; phenylephrine; phenylephrine,12 HR guaifenesin 650 MG / phenylephrine hydrochloride 40 MG Extended Release Oral Tablet
633700060,63370006025,637291,"","","",PROPRIETARY
383410070,38341007061,637365,A01AA; A12CD,9873; 9873,sodium fluoride; sodium fluoride,potassium nitrate 0.05 MG/MG / sodium fluoride 0.011 MG/MG Toothpaste
383410107,38341010715,637365,A01AA; A12CD,9873; 9873,sodium fluoride; sodium fluoride,potassium nitrate 0.05 MG/MG / sodium fluoride 0.011 MG/MG Toothpaste
005910820,00591082001,637540,A01AD; B01AC; N02BA; N02AA,1191; 1191; 1191; 7804,aspirin; aspirin; aspirin; oxycodone,aspirin 325 MG / oxycodone hydrochloride 4.5 MG / oxycodone terephthalate 0.38 MG Oral Tablet
000150502,00015050241,637544,L01AA,3002,cyclophosphamide,Cyclophosphamide 20 MG/ML Injectable Solution [Cytoxan]
000150505,00015050541,637544,L01AA,3002,cyclophosphamide,Cyclophosphamide 20 MG/ML Injectable Solution [Cytoxan]
000851384,00085138401,637548,R06AX,275635,desloratadine,desloratadine 5 MG Disintegrating Oral Tablet [Clarinex]
000074201,00007420101,637550,L01CE,57308,topotecan,topotecan 4 MG Injection [Hycamtin]
003380691,00338069104,637551,A12BA; B05XA; A12CA; B05CB; B05XA,8591; 8591; 9863; 9863; 9863,potassium chloride; potassium chloride; sodium chloride; sodium chloride; sodium chloride,1000 ML potassium chloride 0.02 MEQ/ML / sodium chloride 9 MG/ML Injection
004097115,00409711509,637551,A12BA; B05XA; A12CA; B05CB; B05XA,8591; 8591; 9863; 9863; 9863,potassium chloride; potassium chloride; sodium chloride; sodium chloride; sodium chloride,1000 ML potassium chloride 0.02 MEQ/ML / sodium chloride 9 MG/ML Injection
002647865,00264786500,637551,A12BA; B05XA; A12CA; B05CB; B05XA,8591; 8591; 9863; 9863; 9863,potassium chloride; potassium chloride; sodium chloride; sodium chloride; sodium chloride,1000 ML potassium chloride 0.02 MEQ/ML / sodium chloride 9 MG/ML Injection
677070320,67707032005,637562,J01MA,138099,gemifloxacin,gemifloxacin 320 MG Oral Tablet [Factive]
101220321,10122032105,637562,J01MA,138099,gemifloxacin,gemifloxacin 320 MG Oral Tablet [Factive]
007815939,00781593992,639537,C09CA,214354,candesartan,candesartan cilexetil 32 MG Oral Tablet
498840661,49884066109,639537,C09CA,214354,candesartan,candesartan cilexetil 32 MG Oral Tablet
001860016,00186001631,639539,C09CA,214354,candesartan,candesartan cilexetil 16 MG Oral Tablet [Atacand]
548684413,54868441300,639539,C09CA,214354,candesartan,candesartan cilexetil 16 MG Oral Tablet [Atacand]
499990305,49999030530,639539,C09CA,214354,candesartan,candesartan cilexetil 16 MG Oral Tablet [Atacand]
001860032,00186003231,639543,C09CA,214354,candesartan,candesartan cilexetil 32 MG Oral Tablet [Atacand]
499990988,49999098830,639543,C09CA,214354,candesartan,candesartan cilexetil 32 MG Oral Tablet [Atacand]
001820086,00182008601,639566,"","","",vitamin B6 50 MG Oral Tablet
118228801,11822880100,639566,"","","",vitamin B6 50 MG Oral Tablet
005364408,00536440801,639566,"","","",vitamin B6 50 MG Oral Tablet
009040520,00904052060,639566,"","","",vitamin B6 50 MG Oral Tablet
118450570,11845057001,639566,"","","",vitamin B6 50 MG Oral Tablet
504282114,50428211417,639566,"","","",vitamin B6 50 MG Oral Tablet
101350139,10135013910,639566,"","","",vitamin B6 50 MG Oral Tablet
617480095,61748009501,639566,"","","",vitamin B6 50 MG Oral Tablet
005014201,00501420101,639748,"","","",pramoxine 0.01 MG/MG / Zinc Oxide 0.125 MG/MG Topical Ointment [Anusol]
619580701,61958070101,639888,J05AR; J05AF; J05AF,1008145; 276237; 300195,emtricitabine / tenofovir disoproxil; emtricitabine; tenofovir disoproxil,emtricitabine 200 MG / tenofovir disoproxil fumarate 300 MG Oral Tablet [Truvada]
000090400,00009040004,642346,"","","",bismuth subsalicylate 17.5 MG/ML Oral Suspension [Kaopectate Reformulated Aug 2006]
411670333,41167033303,642346,"","","",bismuth subsalicylate 17.5 MG/ML Oral Suspension [Kaopectate Reformulated Aug 2006]
000090333,00009033303,642346,"","","",bismuth subsalicylate 17.5 MG/ML Oral Suspension [Kaopectate Reformulated Aug 2006]
411670605,41167060502,642346,"","","",bismuth subsalicylate 17.5 MG/ML Oral Suspension [Kaopectate Reformulated Aug 2006]
005015420,00501542010,642355,A02AC; A12AA; A02AA; G04BX,1897; 1897; 6581; 6581,calcium carbonate; calcium carbonate; magnesium hydroxide; magnesium hydroxide,calcium carbonate 675 MG / magnesium hydroxide 135 MG Chewable Tablet [Rolaids Reformulated Aug 2006]
591480640,59148064023,643021,N05AX,89013,aripiprazole,aripiprazole 10 MG Disintegrating Oral Tablet [Abilify]
591480641,59148064123,643023,N05AX,89013,aripiprazole,aripiprazole 15 MG Disintegrating Oral Tablet [Abilify]
640110195,64011019519,643040,"","","",PROPRIETARY
003630606,00363060631,643046,A02BA,9143,ranitidine,ranitidine 75 MG Oral Tablet [Wal-Zan]
003630271,00363027139,643046,A02BA,9143,ranitidine,ranitidine 75 MG Oral Tablet [Wal-Zan]
155840101,15584010101,643070,J05AR; J05AG; J05AF; J05AF,1007761; 195085; 276237; 300195,efavirenz / emtricitabine / tenofovir disoproxil; efavirenz; emtricitabine; tenofovir disoproxil,efavirenz 600 MG / emtricitabine 200 MG / tenofovir disoproxil fumarate 300 MG Oral Tablet [Atripla]
353560064,35356006430,643070,J05AR; J05AG; J05AF; J05AF,1007761; 195085; 276237; 300195,efavirenz / emtricitabine / tenofovir disoproxil; efavirenz; emtricitabine; tenofovir disoproxil,efavirenz 600 MG / emtricitabine 200 MG / tenofovir disoproxil fumarate 300 MG Oral Tablet [Atripla]
596760560,59676056001,643078,J05AR; J05AR; J05AE,1598380; 1996260; 460132,cobicistat / darunavir; cobicistat / darunavir / emtricitabine / tenofovir alafenamide; darunavir,darunavir 300 MG Oral Tablet [Prezista]
743120041,74312004130,643160,"","","",PROPRIETARY
000030527,00003052711,643173,L01EA,475342,dasatinib,dasatinib 20 MG Oral Tablet [Sprycel]
000030528,00003052811,643175,L01EA,475342,dasatinib,dasatinib 50 MG Oral Tablet [Sprycel]
000030524,00003052411,643177,L01EA,475342,dasatinib,dasatinib 70 MG Oral Tablet [Sprycel]
683080926,68308092604,643303,S01FB; C01CA; R01AA; R01AB; R01BA; S01FB; S01GA,1540229; 8163; 8163; 8163; 8163; 8163; 8163,ketorolac / phenylephrine; phenylephrine; phenylephrine; phenylephrine; phenylephrine; phenylephrine; phenylephrine,Brompheniramine 2.4 MG/ML / Phenylephrine 4 MG/ML Oral Suspension [B-Vex D]
640110204,64011020428,643367,"","","","Primacare, Prenatal Multivitamins with Folic Acid 1 mg oral kit"
005551056,00555105686,643488,D10AD; D10BA,6064; 6064,isotretinoin; isotretinoin,isotretinoin 30 MG Oral Capsule [Claravis]
595720415,59572041500,643714,L04AX,342369,lenalidomide,lenalidomide 15 MG Oral Capsule [Revlimid]
595720425,59572042500,643722,L04AX,342369,lenalidomide,lenalidomide 25 MG Oral Capsule [Revlimid]
683080410,68308041016,644097,R06AB,2400,chlorpheniramine,Chlorpheniramine 1.6 MG/ML Oral Suspension
004360672,00436067216,644133,D08AX,9881,sodium hypochlorite,sodium hypochlorite 1.25 MG/ML Topical Solution
652240555,65224055516,644177,R05DA,3289,dextromethorphan,Dextromethorphan 3 MG/ML / Phenylephrine 1 MG/ML / Pyrilamine 3.2 MG/ML Oral Suspension
503830872,50383087216,644182,R05DA,3289,dextromethorphan,Chlorpheniramine 0.8 MG/ML / Dextromethorphan 3 MG/ML / Phenylephrine 2.5 MG/ML Oral Solution
000060464,00006046410,644278,A04AD,358255,aprepitant,aprepitant 40 MG Oral Capsule [Emend]
434690864,43469086410,644290,C05AD; D04AB; N01BA; S01HA; C01BB; C05AD; D04AB; N01BB; R02AD; S01HA; S02DA,10391; 10391; 10391; 10391; 6387; 6387; 6387; 6387; 6387; 6387; 6387,tetracaine; tetracaine; tetracaine; tetracaine; lidocaine; lidocaine; lidocaine; lidocaine; lidocaine; lidocaine; lidocaine,lidocaine 70 MG / tetracaine 70 MG Medicated Patch [Synera]
502420080,50242008001,644301,S01LA,595060,ranibizumab,0.05 ML ranibizumab 10 MG/ML Injection [Lucentis]
136320123,13632012301,644304,L02BA,10324,tamoxifen,tamoxifen 2 MG/ML Oral Solution [Soltamox]
589800624,58980062415,644535,B05BC; D02AE; V04CX,11002; 11002; 226724,urea; urea; urea c-13,Urea 0.4 MG/MG Topical Gel [X-Viate]
683080516,68308051610,644787,B03BA; B03BB; V04CX,11248; 4511; 4511,vitamin B12; folic acid; folic acid,folic acid 2.5 MG / vitamin B12 1 MG / vitamin B6 25 MG Oral Tablet
764390209,76439020990,644787,B03BA; B03BB; V04CX,11248; 4511; 4511,vitamin B12; folic acid; folic acid,folic acid 2.5 MG / vitamin B12 1 MG / vitamin B6 25 MG Oral Tablet
519910084,51991008490,644790,B03BA; B03BB; V04CX,11248; 4511; 4511,vitamin B12; folic acid; folic acid,folic acid 2.5 MG / vitamin B12 1 MG / vitamin B6 25 MG Oral Tablet [Folbee]
519910384,51991038490,644794,B03BA; B03BB; V04CX,11248; 4511; 4511,vitamin B12; folic acid; folic acid,folic acid 2.5 MG / vitamin B12 2 MG / vitamin B6 25 MG Oral Tablet [Folbic]
628560600,62856060001,644989,L01BC,15657,decitabine,decitabine 50 MG Injection [Dacogen]
521520014,52152001402,644991,R06AB,22697,dexchlorpheniramine,dexchlorpheniramine 4 MG Extended Release Tablet
006033198,00603319821,644991,R06AB,22697,dexchlorpheniramine,dexchlorpheniramine 4 MG Extended Release Tablet
498840212,49884021255,645037,N05AX,35636,risperidone,risperidone 0.25 MG Disintegrating Oral Tablet
003786042,00378604228,645037,N05AX,35636,risperidone,risperidone 0.25 MG Disintegrating Oral Tablet
492300640,49230064021,645216,V03AE,214342,calcium acetate,calcium acetate 667 MG Oral Capsule [Phoslo]
597306402,59730640201,645216,V03AE,214342,calcium acetate,calcium acetate 667 MG Oral Capsule [Phoslo]
548685691,54868569100,645216,V03AE,214342,calcium acetate,calcium acetate 667 MG Oral Capsule [Phoslo]
142900353,14290035397,645651,D10AD; L01XF,10753; 10753,tretinoin; tretinoin,Tretinoin 0.00025 MG/MG Topical Gel [Tretin X]
142900352,14290035297,645669,D10AD; L01XF,10753; 10753,tretinoin; tretinoin,tretinoin 0.25 MG/ML Topical Cream [Tretin X]
142900350,14290035097,645671,D10AD; L01XF,10753; 10753,tretinoin; tretinoin,tretinoin 1 MG/ML Topical Cream [Tretin X]
132790102,13279010233,645686,B05BC; D02AE; V04CX,11002; 11002; 226724,urea; urea; urea c-13,Papain 47 MG/ML / Urea 100 MG/ML Topical Spray [Allanzyme]
132790103,13279010333,645692,B05BC; D02AE; V04CX,11002; 11002; 226724,urea; urea; urea c-13,chlorophyllin copper complex 5 MG/ML / Papain 52 MG/ML / Urea 100 MG/ML Topical Spray [Allanfil]
669920220,66992022004,645724,S01FB; C01CA; R01AA; R01AB; R01BA; S01FB; S01GA,1540229; 8163; 8163; 8163; 8163; 8163; 8163,ketorolac / phenylephrine; phenylephrine; phenylephrine; phenylephrine; phenylephrine; phenylephrine; phenylephrine,Brompheniramine 1.2 MG/ML / carbetapentane 5 MG/ML / Phenylephrine 2 MG/ML Oral Suspension [Vazotan]
668690162,66869016210,645860,D04AA; R06AC,9009; 9009,pyrilamine; pyrilamine,Chlorpheniramine 1.6 MG/ML / Phenylephrine 3 MG/ML / Pyrilamine 2.5 MG/ML Oral Suspension [AllerTan]
007814004,00781400436,645884,H01AC,61148,somatropin,somatropin 5 MG/ML Injectable Solution [Omnitrope]
592430021,59243002110,645949,R03DA,3714,dyphylline,Dyphylline 200 MG / Guaifenesin 200 MG Oral Tablet [COPD pharmacologic substance]
006771957,00677195706,646310,D04AA; R06AA,3498; 3498,diphenhydramine; diphenhydramine,Diphenhydramine 25 MG Chewable Tablet [Uni-Tann]
680120102,68012010230,646344,B05CB; B05XA; A02BC,36676; 36676; 7646,sodium bicarbonate; sodium bicarbonate; omeprazole,omeprazole 20 MG / sodium bicarbonate 1100 MG Oral Capsule [Zegerid Reformulated Aug 2006]
115237265,11523726501,646344,B05CB; B05XA; A02BC,36676; 36676; 7646,sodium bicarbonate; sodium bicarbonate; omeprazole,omeprazole 20 MG / sodium bicarbonate 1100 MG Oral Capsule [Zegerid Reformulated Aug 2006]
680120104,68012010430,646352,B05CB; B05XA; A02BC,36676; 36676; 7646,sodium bicarbonate; sodium bicarbonate; omeprazole,omeprazole 40 MG / sodium bicarbonate 1100 MG Oral Capsule [Zegerid Reformulated Aug 2006]
548685611,54868561100,646352,B05CB; B05XA; A02BC,36676; 36676; 7646,sodium bicarbonate; sodium bicarbonate; omeprazole,omeprazole 40 MG / sodium bicarbonate 1100 MG Oral Capsule [Zegerid Reformulated Aug 2006]
146290102,14629010201,646440,R06AB,2400,chlorpheniramine,Chlorpheniramine 4 MG / Methscopolamine 1.25 MG / Phenylephrine 10 MG Oral Tablet [Extendryl JR]
677670112,67767011215,646456,A07AA; D01AA; G01AA,7597; 7597; 7597,nystatin; nystatin; nystatin,nystatin 100 UNT/MG Topical Powder
498840989,49884098918,646456,A07AA; D01AA; G01AA,7597; 7597; 7597,nystatin; nystatin; nystatin,nystatin 100 UNT/MG Topical Powder
581770839,58177083945,646456,A07AA; D01AA; G01AA,7597; 7597; 7597,nystatin; nystatin; nystatin,nystatin 100 UNT/MG Topical Powder
593665000,59366500001,646456,A07AA; D01AA; G01AA,7597; 7597; 7597,nystatin; nystatin; nystatin,nystatin 100 UNT/MG Topical Powder
398223015,39822301503,646456,A07AA; D01AA; G01AA,7597; 7597; 7597,nystatin; nystatin; nystatin,nystatin 100 UNT/MG Topical Powder
683080152,68308015230,646456,A07AA; D01AA; G01AA,7597; 7597; 7597,nystatin; nystatin; nystatin,nystatin 100 UNT/MG Topical Powder
474690009,47469000929,646470,"","","","OMEGA-3 FATTY ACIDS@1000MG@ORAL@CAPSULE (HARD, SOFT, ETC.)"
546290893,54629089301,646470,"","","","OMEGA-3 FATTY ACIDS@1000MG@ORAL@CAPSULE (HARD, SOFT, ETC.)"
009044043,00904404360,646470,"","","","OMEGA-3 FATTY ACIDS@1000MG@ORAL@CAPSULE (HARD, SOFT, ETC.)"
504283814,50428381418,646470,"","","","OMEGA-3 FATTY ACIDS@1000MG@ORAL@CAPSULE (HARD, SOFT, ETC.)"
118450146,11845014638,646470,"","","","OMEGA-3 FATTY ACIDS@1000MG@ORAL@CAPSULE (HARD, SOFT, ETC.)"
546290018,54629001893,646470,"","","","OMEGA-3 FATTY ACIDS@1000MG@ORAL@CAPSULE (HARD, SOFT, ETC.)"
798540028,79854002893,646470,"","","","OMEGA-3 FATTY ACIDS@1000MG@ORAL@CAPSULE (HARD, SOFT, ETC.)"
544580739,54458073950,646470,"","","","OMEGA-3 FATTY ACIDS@1000MG@ORAL@CAPSULE (HARD, SOFT, ETC.)"
274340032,27434003217,646470,"","","","OMEGA-3 FATTY ACIDS@1000MG@ORAL@CAPSULE (HARD, SOFT, ETC.)"
307680033,30768003304,646470,"","","","OMEGA-3 FATTY ACIDS@1000MG@ORAL@CAPSULE (HARD, SOFT, ETC.)"
798540118,79854011893,646470,"","","","OMEGA-3 FATTY ACIDS@1000MG@ORAL@CAPSULE (HARD, SOFT, ETC.)"
544580000,54458000022,646470,"","","","OMEGA-3 FATTY ACIDS@1000MG@ORAL@CAPSULE (HARD, SOFT, ETC.)"
504284609,50428460962,646470,"","","","OMEGA-3 FATTY ACIDS@1000MG@ORAL@CAPSULE (HARD, SOFT, ETC.)"
409850214,40985021495,646470,"","","","OMEGA-3 FATTY ACIDS@1000MG@ORAL@CAPSULE (HARD, SOFT, ETC.)"
118450122,11845012230,646470,"","","","OMEGA-3 FATTY ACIDS@1000MG@ORAL@CAPSULE (HARD, SOFT, ETC.)"
411630411,41163041147,646470,"","","","OMEGA-3 FATTY ACIDS@1000MG@ORAL@CAPSULE (HARD, SOFT, ETC.)"
001439673,00143967310,647121,N03AX,114477,levetiracetam,5 ML levetiracetam 100 MG/ML Injection
627560513,62756051344,647121,N03AX,114477,levetiracetam,5 ML levetiracetam 100 MG/ML Injection
504740002,50474000263,647123,N03AX,114477,levetiracetam,5 ML levetiracetam 100 MG/ML Injection [Keppra]
681880482,68188048202,647127,A07EA; C05AA; D07AA; D07XA; H02AB; R01AD; S01BA; S01CB; S02BA; S03BA,8638; 8638; 8638; 8638; 8638; 8638; 8638; 8638; 8638; 8638,prednisolone; prednisolone; prednisolone; prednisolone; prednisolone; prednisolone; prednisolone; prednisolone; prednisolone; prednisolone,prednisolone 15 MG Disintegrating Oral Tablet [Orapred]
596300701,59630070148,647127,A07EA; C05AA; D07AA; D07XA; H02AB; R01AD; S01BA; S01CB; S02BA; S03BA,8638; 8638; 8638; 8638; 8638; 8638; 8638; 8638; 8638; 8638,prednisolone; prednisolone; prednisolone; prednisolone; prednisolone; prednisolone; prednisolone; prednisolone; prednisolone; prednisolone,prednisolone 15 MG Disintegrating Oral Tablet [Orapred]
007815634,00781563431,647237,A10BB; A10BG; A10BD,25789; 33738; 647235,glimepiride; pioglitazone; glimepiride / pioglitazone,glimepiride 2 MG / pioglitazone 30 MG Oral Tablet
007815635,00781563531,647239,A10BB; A10BG; A10BD,25789; 33738; 647235,glimepiride; pioglitazone; glimepiride / pioglitazone,glimepiride 4 MG / pioglitazone 30 MG Oral Tablet
656280060,65628006001,647273,G03DA,8727,progesterone,Progesterone 25 MG Vaginal Suppository
002450062,00245006211,647346,C04AC; C10AD,7393; 7393,niacin; niacin,niacin 250 MG Extended Release Oral Tablet [Slo-Niacin]
503830731,50383073145,647360,B05BC; D02AE; V04CX,11002; 11002; 226724,urea; urea; urea c-13,Urea 0.5 MG/MG Topical Ointment [Urealac]
645430095,64543009590,647408,S01FB; C01CA; R01AA; R01AB; R01BA; S01FB; S01GA,1540229; 8163; 8163; 8163; 8163; 8163; 8163,ketorolac / phenylephrine; phenylephrine; phenylephrine; phenylephrine; phenylephrine; phenylephrine; phenylephrine,Chlorpheniramine 12 MG / Methscopolamine 2 MG / Phenylephrine 40 MG Extended Release Oral Tablet
669920144,66992014410,647459,R05CA,5032,guaifenesin,Acetaminophen 250 MG / Guaifenesin 1100 MG / Phenylephrine 30 MG Extended Release Tablet [Lusonex Plus]
004300210,00430021014,647555,N06AB,4493,fluoxetine,PMDD fluoxetine 10 MG Oral Tablet [Sarafem]
004300220,00430022014,647556,N06AB,4493,fluoxetine,PMDD fluoxetine 20 MG Oral Tablet [Sarafem]
633700087,63370008725,647673,"","","",PROPRIETARY
494522794,49452279401,647673,"","","",PROPRIETARY
633700200,63370020025,648154,"","","",PROGESTERONE POWDER (GM)
515520006,51552000601,648154,"","","",PROGESTERONE POWDER (GM)
519279017,51927901700,648154,"","","",PROGESTERONE POWDER (GM)
387790043,38779004305,648154,"","","",PROGESTERONE POWDER (GM)
494526060,49452606003,648154,"","","",PROGESTERONE POWDER (GM)
005740430,00574043025,648154,"","","",PROGESTERONE POWDER (GM)
515520005,51552000507,648154,"","","",PROGESTERONE POWDER (GM)
519271046,51927104600,648154,"","","",PROGESTERONE POWDER (GM)
494526070,49452607001,648154,"","","",PROGESTERONE POWDER (GM)
398226000,39822600007,648154,"","","",PROGESTERONE POWDER (GM)
519273530,51927353000,648154,"","","",PROGESTERONE POWDER (GM)
005740431,00574043101,648154,"","","",PROGESTERONE POWDER (GM)
387790057,38779005704,648154,"","","",PROGESTERONE POWDER (GM)
629911124,62991112403,648154,"","","",PROGESTERONE POWDER (GM)
519273588,51927358800,648154,"","","",PROGESTERONE POWDER (GM)
515520829,51552082907,648154,"","","",PROGESTERONE POWDER (GM)
515520738,51552073805,648154,"","","",PROGESTERONE POWDER (GM)
